"","j_hidp","j_qfhigh_dv"
"20996",888331618,13
"20997",888345218,2
"20998",888352018,1
"20999",888372418,14
"21000",888372418,2
"21001",888379218,13
"21002",888386018,96
"21003",888386018,7
"21004",888392818,13
"21005",888392818,96
"21006",888399618,2
"21007",888399618,96
"21008",885951618,13
"21009",888406418,15
"21010",888406418,96
"21011",888413218,13
"21012",888413218,13
"21013",888426818,13
"21014",888426818,96
"21015",888433618,16
"21016",888433618,96
"21017",888440418,1
"21018",888433618,2
"21019",888433618,13
"21020",888454018,3
"21021",888460818,96
"21022",888481218,3
"21023",888494818,14
"21024",888501618,13
"21025",888501618,13
"21026",888515218,13
"21027",888515218,5
"21028",888515218,3
"21029",886053618,2
"21030",885400818,2
"21031",886053618,2
"21032",888522018,4
"21033",888522018,13
"21034",888522018,13
"21035",888528818,3
"21036",888528818,13
"21037",888535618,96
"21038",888535618,96
"21039",888535618,7
"21040",888535618,3
"21041",885604818,1
"21042",888542418,13
"21043",888549218,96
"21044",888562818,1
"21045",888562818,96
"21046",888590018,13
"21047",888596818,3
"21048",888596818,96
"21049",888603618,96
"21050",888610418,96
"21051",888610418,96
"21052",885917618,3
"21053",888630818,13
"21054",888644418,3
"21055",888658018,1
"21056",888658018,1
"21057",888678418,2
"21058",888685218,3
"21059",888692018,96
"21060",886420818,2
"21061",886121618,13
"21062",888705618,96
"21063",888705618,96
"21064",888705618,1
"21065",888712418,96
"21066",888712418,96
"21067",888712418,2
"21068",888712418,7
"21069",888712418,7
"21070",888719218,7
"21071",885863218,4
"21072",888726018,1
"21073",886618018,2
"21074",885944818,1
"21075",886624818,13
"21076",886019618,1
"21077",886352818,96
"21078",886352818,1
"21079",886958018,1
"21080",886964818,7
"21081",886964818,7
"21082",885910818,7
"21083",886298418,3
"21084",887005618,96
"21085",886325618,2
"21086",886407218,13
"21087",886652018,2
"21088",886448018,13
"21089",886074018,13
"21090",887291218,3
"21091",887461898,7
"21092",886196418,13
"21093",887563218,96
"21094",886176018,13
"21095",886434418,2
"21096",887556418,96
"21097",886869618,2
"21098",886998818,13
"21099",888127618,-8
"21100",887440818,1
"21101",888610418,3
"21102",887794418,11
"21103",888800818,1
"21104",888800818,7
"21105",888073218,96
"21106",888957218,-8
"21107",888134418,13
"21108",887699218,13
"21109",887733218,15
"21110",888902818,3
"21111",887699218,13
"21112",888726018,2
"21113",887903218,13
"21114",888127618,-8
"21115",888256818,2
"21116",888508418,11
"21117",888678418,13
"21118",888386698,2
"21119",888562818,1
"21120",888562818,13
"21121",888562818,96
"21122",888610418,2
"21123",888678418,3
"21124",888746418,96
"21125",888746418,16
"21126",888746418,13
"21127",888753218,4
"21128",888760018,2
"21129",888773618,12
"21130",888773618,-8
"21131",888794018,3
"21132",888800818,-8
"21133",888834818,1
"21134",888834818,-8
"21135",888875618,1
"21136",888875618,13
"21137",888875618,13
"21138",888882418,8
"21139",888902818,-8
"21140",888902818,2
"21141",888909618,-8
"21142",888909618,3
"21143",888923218,-8
"21144",888923218,-8
"21145",888930018,7
"21146",888950418,2
"21147",888950418,2
"21148",888964018,5
"21149",888957218,96
"21150",888964018,3
"21151",888977618,-8
"21152",888977618,-8
"21153",889004818,1
"21154",889032018,-8
"21155",889032018,12
"21156",889032018,1
"21157",889032018,96
"21158",889045618,13
"21159",889059218,13
"21160",889059218,7
"21161",889059218,2
"21162",889079618,-8
"21163",889093218,-8
"21164",889093218,1
"21165",889100018,2
"21166",889106818,-8
"21167",889106818,96
"21168",889113618,16
"21169",889113618,13
"21170",889120418,-8
"21171",889120418,-8
"21172",889127218,96
"21173",889127218,2
"21174",889154418,7
"21175",889154418,-8
"21176",889154418,-8
"21177",889154418,96
"21178",889154418,13
"21179",889154418,13
"21180",889161218,13
"21181",889161218,2
"21182",889168018,1
"21183",889174818,13
"21184",889174818,-8
"21185",889181618,1
"21186",889181618,1
"21187",889188418,15
"21188",889195218,-8
"21189",889202018,-8
"21190",889202018,1
"21191",889202018,1
"21192",889208818,2
"21193",889208818,2
"21194",889208818,2
"21195",889208818,2
"21196",889215618,7
"21197",889236018,-8
"21198",889242818,2
"21199",889249618,7
"21200",889263218,1
"21201",889290418,2
"21202",889304018,-8
"21203",889304018,-8
"21204",889317618,14
"21205",889317618,96
"21206",889358418,13
"21207",889365218,2
"21208",889365218,1
"21209",889399218,7
"21210",889399218,13
"21211",889406018,96
"21212",889419618,3
"21213",889419618,10
"21214",889419618,10
"21215",889426418,13
"21216",889467218,3
"21217",889474018,2
"21218",889480818,-8
"21219",889480818,96
"21220",889494418,7
"21221",889514818,3
"21222",889521618,1
"21223",889535218,-8
"21224",889535218,3
"21225",889569218,96
"21226",889576018,-8
"21227",889576018,-8
"21228",889582818,-8
"21229",889589618,96
"21230",889589618,3
"21231",889610018,1
"21232",889630418,2
"21233",889637218,96
"21234",889650818,-8
"21235",889657618,-8
"21236",889678018,3
"21237",889678018,1
"21238",889684818,-8
"21239",889684818,1
"21240",889698418,-8
"21241",889698418,-8
"21242",889705218,1
"21243",889705218,7
"21244",889712018,2
"21245",889712018,3
"21246",889718818,2
"21247",889739218,7
"21248",889739218,-8
"21249",889739218,3
"21250",889752818,96
"21251",889752818,-8
"21252",889752818,7
"21253",889766418,7
"21254",889773218,7
"21255",889786818,-8
"21256",889807218,13
"21257",889814018,-8
"21258",889841218,1
"21259",889848018,3
"21260",889848018,1
"21261",889848018,96
"21262",889854818,-8
"21263",889854818,13
"21264",889861618,2
"21265",889868418,-8
"21266",889875218,1
"21267",889882018,-8
"21268",889882018,3
"21269",889888818,3
"21270",889888818,2
"21271",889902418,2
"21272",889902418,2
"21273",889909218,1
"21274",889909218,2
"21275",889922818,-8
"21276",889936418,96
"21277",889936418,96
"21278",889943218,-8
"21279",889943218,96
"21280",889956818,16
"21281",889956818,13
"21282",889963618,13
"21283",889970418,2
"21284",889977218,-8
"21285",889990818,3
"21286",889997618,14
"21287",890004418,-8
"21288",890004418,3
"21289",890011218,-8
"21290",890018018,1
"21291",890018018,13
"21292",890024818,-8
"21293",890024818,-8
"21294",890031618,-8
"21295",890038418,7
"21296",890031618,13
"21297",890045218,-8
"21298",890045218,-8
"21299",952006818,96
"21300",952013618,5
"21301",952027218,2
"21302",952040818,7
"21303",952047618,2
"21304",952054418,13
"21305",952054418,2
"21306",952061218,2
"21307",952068018,96
"21308",952074818,2
"21309",952074818,13
"21310",952081618,2
"21311",952088418,96
"21312",952095218,2
"21313",952095218,2
"21314",952095898,7
"21315",952102018,96
"21316",952108818,5
"21317",952115618,2
"21318",952115618,14
"21319",952122418,96
"21320",952129218,96
"21321",952129218,5
"21322",952136018,2
"21323",952136018,4
"21324",952142818,3
"21325",952142818,13
"21326",952149618,13
"21327",952156418,16
"21328",952163218,96
"21329",952156418,13
"21330",952156418,96
"21331",952156418,13
"21332",952176818,15
"21333",952197218,96
"21334",952197218,96
"21335",952204018,13
"21336",952210818,13
"21337",952217618,13
"21338",952217618,7
"21339",952224418,2
"21340",952224418,11
"21341",952224418,12
"21342",952231218,2
"21343",952231218,2
"21344",952231218,1
"21345",952231218,7
"21346",952231218,13
"21347",952238018,96
"21348",952238018,96
"21349",952244818,1
"21350",952251618,13
"21351",952251618,2
"21352",952258418,13
"21353",952258418,96
"21354",952265218,13
"21355",952272018,96
"21356",952278818,96
"21357",952285618,96
"21358",952292418,3
"21359",952292418,7
"21360",952299218,96
"21361",952306018,2
"21362",952326418,2
"21363",952326418,2
"21364",952333218,1
"21365",952326418,96
"21366",952340018,2
"21367",952340018,1
"21368",952346818,2
"21369",952353618,13
"21370",952353618,13
"21371",952360418,96
"21372",952367218,13
"21373",952027218,1
"21374",952374018,2
"21375",952380818,7
"21376",952387618,3
"21377",952394418,13
"21378",952394418,13
"21379",952401218,7
"21380",952395098,13
"21381",952395778,13
"21382",952414818,13
"21383",952081618,13
"21384",952435218,14
"21385",952435218,5
"21386",952442018,13
"21387",952442018,2
"21388",952448818,2
"21389",952455618,3
"21390",952482818,3
"21391",952496418,96
"21392",952523618,14
"21393",952523618,96
"21394",952530418,13
"21395",952537218,7
"21396",952544018,13
"21397",952544018,2
"21398",952557618,1
"21399",952557618,1
"21400",952564418,3
"21401",952564418,13
"21402",952571218,96
"21403",952578018,13
"21404",952578018,7
"21405",952584818,2
"21406",952584818,1
"21407",952591618,2
"21408",952598418,96
"21409",952598418,96
"21410",952612018,1
"21411",952612018,1
"21412",952625618,1
"21413",952625618,5
"21414",952625618,13
"21415",952632418,1
"21416",952061218,7
"21417",952646018,13
"21418",952652818,96
"21419",952666418,3
"21420",952666418,1
"21421",952666418,2
"21422",952673218,3
"21423",952673218,1
"21424",952673218,2
"21425",952673218,2
"21426",952673218,10
"21427",952673218,10
"21428",952680018,96
"21429",952686818,1
"21430",952686818,1
"21431",952693618,13
"21432",952700418,96
"21433",952707218,13
"21434",952720818,2
"21435",952727618,2
"21436",952727618,1
"21437",952734418,2
"21438",952741218,1
"21439",952748018,2
"21440",952754818,13
"21441",952754818,13
"21442",952754818,10
"21443",952754818,13
"21444",952754818,96
"21445",952754818,13
"21446",952761618,96
"21447",958358018,1
"21448",952768418,96
"21449",952775218,96
"21450",952782018,2
"21451",952782018,7
"21452",952782018,7
"21453",952149618,96
"21454",952788818,96
"21455",952788818,13
"21456",952795618,13
"21457",952809218,1
"21458",952809218,2
"21459",952809218,96
"21460",952816018,2
"21461",952822818,12
"21462",952822818,96
"21463",952829618,96
"21464",952830298,7
"21465",952843218,13
"21466",952843218,7
"21467",952843218,13
"21468",952856818,7
"21469",952856818,96
"21470",952863618,96
"21471",952877218,2
"21472",952877218,2
"21473",952890818,13
"21474",952897618,96
"21475",952897618,96
"21476",952897618,1
"21477",952897618,1
"21478",952897618,96
"21479",952911218,1
"21480",952911218,13
"21481",952918018,5
"21482",952918018,96
"21483",952924818,96
"21484",952938418,7
"21485",952952018,3
"21486",952958818,16
"21487",952958818,2
"21488",952965618,5
"21489",952965618,13
"21490",952972418,7
"21491",952986018,13
"21492",952992818,13
"21493",952992818,13
"21494",952999618,96
"21495",952999618,13
"21496",953026818,4
"21497",953033618,13
"21498",953033618,14
"21499",953033618,10
"21500",953040418,7
"21501",953047218,96
"21502",953054018,2
"21503",953060818,2
"21504",953067618,96
"21505",953081218,1
"21506",953088018,96
"21507",953088018,96
"21508",953094818,13
"21509",953094818,2
"21510",953094818,2
"21511",953094818,2
"21512",953101618,96
"21513",953108418,13
"21514",953128818,13
"21515",953128818,96
"21516",953142418,2
"21517",953149218,2
"21518",953156018,2
"21519",953156018,14
"21520",953156018,13
"21521",953162818,3
"21522",953169618,10
"21523",953176418,13
"21524",953183218,3
"21525",953183218,7
"21526",953190018,16
"21527",953190018,13
"21528",953196818,13
"21529",953196818,13
"21530",953210418,96
"21531",953203618,7
"21532",953217218,2
"21533",953224018,2
"21534",953224018,5
"21535",953224018,10
"21536",953230818,2
"21537",953230818,1
"21538",953237618,5
"21539",953244418,1
"21540",953251218,3
"21541",953258018,7
"21542",953264818,1
"21543",953271618,2
"21544",953264818,3
"21545",953278418,5
"21546",953285218,14
"21547",953285218,7
"21548",953292018,96
"21549",953292018,96
"21550",953298818,14
"21551",953312418,1
"21552",953312418,3
"21553",953319218,96
"21554",953326018,13
"21555",953332818,96
"21556",953339618,96
"21557",952204018,12
"21558",952333218,-8
"21559",953366818,14
"21560",953366818,14
"21561",953373618,13
"21562",958385218,2
"21563",953387218,1
"21564",953387218,14
"21565",953387898,2
"21566",953400818,5
"21567",953407618,15
"21568",953407618,96
"21569",953414418,13
"21570",953421218,96
"21571",953421218,13
"21572",953428018,96
"21573",953441618,1
"21574",953441618,13
"21575",953448418,13
"21576",953448418,13
"21577",953455218,13
"21578",953455218,2
"21579",953462018,2
"21580",953462018,1
"21581",952395098,13
"21582",953468818,2
"21583",953475618,96
"21584",953482418,96
"21585",953489218,96
"21586",953489218,96
"21587",953496018,7
"21588",953496018,96
"21589",953509618,1
"21590",953516418,7
"21591",953523218,1
"21592",953523218,5
"21593",953530018,96
"21594",953530018,14
"21595",953550418,96
"21596",953550418,96
"21597",953564018,13
"21598",953577618,96
"21599",953584418,96
"21600",953598018,13
"21601",953604818,96
"21602",953611618,13
"21603",952258418,13
"21604",953618418,96
"21605",953632018,7
"21606",953638818,1
"21607",953632018,7
"21608",953645618,2
"21609",953652418,96
"21610",958392018,96
"21611",953659218,96
"21612",953666018,13
"21613",953666018,2
"21614",953672818,96
"21615",953679618,1
"21616",953679618,1
"21617",953686418,3
"21618",953700018,96
"21619",953706818,96
"21620",953706818,96
"21621",953713618,96
"21622",953720418,16
"21623",953720418,16
"21624",953727218,1
"21625",953727218,13
"21626",952374018,2
"21627",952374018,13
"21628",953734018,2
"21629",953734018,1
"21630",953754418,1
"21631",953740818,7
"21632",953747618,2
"21633",953768018,96
"21634",953781618,16
"21635",953788418,16
"21636",953795898,5
"21637",953802018,3
"21638",953795218,2
"21639",953808818,3
"21640",953808818,7
"21641",953815618,13
"21642",953822418,2
"21643",953822418,1
"21644",953829218,2
"21645",953836018,2
"21646",953836018,13
"21647",953849618,2
"21648",953849618,4
"21649",953856418,13
"21650",953863218,13
"21651",953870018,96
"21652",953870018,96
"21653",953870018,13
"21654",953876818,14
"21655",953877498,2
"21656",953876818,13
"21657",953883618,7
"21658",953883618,5
"21659",953890418,1
"21660",953910818,96
"21661",953910818,96
"21662",953917618,13
"21663",953917618,3
"21664",953917618,13
"21665",953917618,13
"21666",953924418,2
"21667",953924418,13
"21668",953931218,96
"21669",953938018,13
"21670",953951618,13
"21671",953958418,4
"21672",953972018,96
"21673",953978818,96
"21674",953978818,13
"21675",953985618,1
"21676",953993098,2
"21677",953992418,13
"21678",953999218,96
"21679",954006018,4
"21680",954012818,10
"21681",954012818,1
"21682",954026418,96
"21683",954033218,13
"21684",954033218,13
"21685",954040018,13
"21686",954040018,16
"21687",958371618,13
"21688",958371618,5
"21689",954046818,2
"21690",954046818,13
"21691",954046818,7
"21692",954046818,13
"21693",954053618,13
"21694",954053618,3
"21695",954060418,96
"21696",954074018,13
"21697",954074018,3
"21698",954080818,96
"21699",954080818,96
"21700",954094418,7
"21701",954101218,96
"21702",954108018,2
"21703",954114818,3
"21704",954114818,3
"21705",952367218,7
"21706",954128418,5
"21707",954121618,13
"21708",954128418,13
"21709",954135218,13
"21710",954142018,4
"21711",954142018,3
"21712",954148818,1
"21713",954148818,13
"21714",954162418,3
"21715",954169218,3
"21716",954169218,2
"21717",954169218,13
"21718",954182818,2
"21719",954182818,4
"21720",954189618,2
"21721",954196418,2
"21722",954210018,2
"21723",954210018,5
"21724",954210018,2
"21725",954210018,7
"21726",954216818,96
"21727",954216818,7
"21728",954223618,7
"21729",954223618,13
"21730",954244018,2
"21731",954244018,5
"21732",954257618,4
"21733",954264418,1
"21734",954271218,1
"21735",954278018,2
"21736",954284818,2
"21737",954284818,13
"21738",954291618,2
"21739",954298418,96
"21740",954298418,3
"21741",954298418,96
"21742",954305218,4
"21743",954305218,14
"21744",954312018,2
"21745",954312018,1
"21746",954318818,2
"21747",954318818,13
"21748",954332418,13
"21749",954325618,5
"21750",952448818,2
"21751",954339218,96
"21752",954339218,13
"21753",954346018,3
"21754",954352818,96
"21755",954352818,14
"21756",954359618,13
"21757",954373218,7
"21758",954380018,1
"21759",954380018,3
"21760",954393618,7
"21761",954400418,16
"21762",954407218,14
"21763",954407218,13
"21764",954407218,2
"21765",954414018,7
"21766",954407218,3
"21767",954420818,13
"21768",954420818,13
"21769",954427618,2
"21770",954434418,96
"21771",954434418,7
"21772",954441218,96
"21773",954441218,10
"21774",954448018,13
"21775",954448018,96
"21776",954454818,13
"21777",954461618,13
"21778",954461618,13
"21779",954468418,96
"21780",954468418,2
"21781",954475218,96
"21782",952482818,13
"21783",954495618,13
"21784",954495618,13
"21785",954502418,3
"21786",954502418,96
"21787",954509218,14
"21788",954509218,14
"21789",954516018,3
"21790",954509218,13
"21791",954522818,1
"21792",954536418,16
"21793",954543218,14
"21794",954543218,14
"21795",954550018,3
"21796",954563618,1
"21797",954577218,3
"21798",954577218,13
"21799",954577218,3
"21800",954584018,5
"21801",954590818,2
"21802",954590818,13
"21803",954597618,3
"21804",954604418,1
"21805",954604418,1
